region,division,state,statecode,countycode,fipscode,county,year,county_ranked,mental_health_days,mental_distress_rate,inequality,median_inc,hs_grad,college,unempl,child_poverty,single_parent,severe_housing,food_index,mh_providers,pop_provider_ratio,pop,pct_below18,pct_black,pct_native_am,pct_asian,pct_pacific,pct_hispanic,pct_white,pct_female,pct_rural
West,Pacific,WA,53,41,53041,Lewis County,2016,1,3.8,0.113,4.127408297,44243,0.800837809,0.551561022,0.092289833,0.245,0.321454284,0.171443107,6.9,0.001757001,569.1515152,75128,0.219159302,0.006934831,0.018288787,0.010408902,0.00236929,0.097380471,0.844651794,0.499813651,0.606546949
West,Pacific,WA,53,45,53045,Mason County,2016,1,3.8,0.111,4.263956429,52313,0.728758741,0.550216419,0.085351194,0.236,0.345770509,0.163909774,7.6,0.000840046,1190.411765,60711,0.192716312,0.012057123,0.044950668,0.013144241,0.004414357,0.088517732,0.815964158,0.483783828,0.636962718
West,Pacific,WA,53,47,53047,Okanogan County,2016,1,4.2,0.127,4.530513631,37782,0.811918605,0.490497738,0.073767407,0.315,0.346803821,0.16772554,7.2,0.002446113,408.8118812,41290,0.233954953,0.005618794,0.125647857,0.010341487,0.002034391,0.190142892,0.664446597,0.49498668,0.799878405
West,Pacific,WA,53,49,53049,Pacific County,2016,1,3.9,0.117,4.456492242,40189,0.81359447,0.529138167,0.101290963,0.288,0.377279102,0.160704752,6.4,0.001896795,527.2051282,20561,0.169836098,0.005933564,0.030689169,0.022226545,0.00160498,0.090365255,0.825932591,0.497787073,0.647705545
West,Pacific,WA,53,51,53051,Pend Oreille County,2016,1,4,0.121,4.539581328,42579,0.88229927,0.599129403,0.102963444,0.331,0.322065379,0.181232751,5.8,0.001232191,811.5625,12985,0.200077012,0.00677705,0.039969195,0.007393146,0.001155179,0.036272622,0.887562572,0.489487871,0.831089916
West,Pacific,WA,53,53,53053,Pierce County,2016,1,3.8,0.107,4.071010767,60397,0.779895285,0.628969922,0.072080332,0.175,0.317355879,0.191775102,7,0.003472656,287.9640014,831928,0.240244348,0.067781106,0.016782702,0.065518891,0.015093854,0.101820109,0.683907742,0.502648066,0.065907133
West,Pacific,WA,53,55,53055,San Juan County,2016,1,3.4,0.1,4.433483559,54721,0.613811189,0.649769585,0.052109181,0.196,0.357758621,0.25047081,8.3,0.00343428,291.1818182,16015,0.14142991,0.004995317,0.00855448,0.014861068,0.001123946,0.058570091,0.893974399,0.519388074,1
West,Pacific,WA,53,57,53057,Skagit County,2016,1,3.5,0.106,4.2798492,51395,0.757829978,0.573820831,0.073574104,0.232,0.331882117,0.18944475,7.6,0.00265858,376.140625,120365,0.225223279,0.006505213,0.027300295,0.022282225,0.002774893,0.177643003,0.753931791,0.504016948,0.290211375
West,Pacific,WA,53,59,53059,Skamania County,2016,1,3.8,0.107,5.48217354,52673,0.725,0.647727273,0.087183608,0.201,0.252001686,0.192922374,7.7,0.001146385,872.3076923,11340,0.208024691,0.006261023,0.020987654,0.011022928,0.001499118,0.060141094,0.880246914,0.492768959,1
West,Pacific,WA,53,61,53061,Snohomish County,2016,1,3.3,0.095,3.900031776,71890,0.801770888,0.686985403,0.051422544,0.131,0.265564921,0.181533821,8,0.002301263,434.5440503,759583,0.231821934,0.028218114,0.015584867,0.101537291,0.005322657,0.097005857,0.720553251,0.497497969,0.108194607
West,Pacific,WA,53,63,53063,Spokane County,2016,1,3.6,0.109,4.554445459,50083,0.849195458,0.697064198,0.071456822,0.205,0.297287705,0.164038528,7.2,0.002227875,448.858202,484318,0.224707733,0.017940692,0.017073493,0.023331778,0.004490851,0.05228383,0.855898397,0.503291226,0.136717167
West,Pacific,WA,53,65,53065,Stevens County,2016,1,3.8,0.116,4.09219539,43823,0.779222222,0.576657129,0.094465323,0.282,0.292788704,0.165579813,6.3,0.002359679,423.7864078,43650,0.221443299,0.005040092,0.058373425,0.007262314,0.001947308,0.03489118,0.867880871,0.499747995,0.792056236
West,Pacific,WA,53,67,53067,Thurston County,2016,1,3.5,0.1,3.906152093,61653,0.80195288,0.706750722,0.066472275,0.156,0.314158216,0.170346847,7.5,0.001801761,555.0125261,265851,0.221311938,0.030675077,0.017336779,0.057374244,0.009825052,0.083851481,0.763262128,0.508600682,0.209887261
West,Pacific,WA,53,43,53043,Lincoln County,2016,1,3.5,0.104,4.14245963,49955,,0.529442149,0.060618067,0.177,0.196636481,0.129067245,5.7,0.000487805,2050,10250,0.21697561,0.003121951,0.019121951,0.006829268,0.00097561,0.030634146,0.916390244,0.497463415,1
West,Mountain,WY,56,5,56005,Campbell County,2016,1,3,0.089,3.219117172,79358,0.82,0.591988235,0.034791857,0.092,0.254004231,0.09447889,8.5,0.001676325,596.5432099,48320,0.280215232,0.007533113,0.015459437,0.006105133,0.000745033,0.081850166,0.877628311,0.479739238,0.290724644
West,Mountain,WY,56,7,56007,Carbon County,2016,1,3.2,0.096,3.921707364,58225,0.704464286,0.548612847,0.041538096,0.14,0.274189077,0.098428453,7.1,0.002018418,495.4375,15854,0.238614861,0.013498171,0.016904251,0.009839788,0.000883058,0.173457802,0.781380093,0.456162483,0.41630469
West,Mountain,WY,56,15,56015,Goshen County,2016,1,3.4,0.104,4.02160575,45721,0.825,0.670654703,0.037375415,0.19,0.273068267,0.114691943,7.1,0.003255883,307.1363636,13514,0.200532781,0.010137635,0.010507622,0.006807755,0.00110996,0.104410241,0.86221696,0.478836762,0.459959242
West,Mountain,WY,56,11,56011,Crook County,2016,1,3,0.088,3.181141895,59701,0.975,0.711588542,0.040387722,0.113,0.175824176,0.096774194,5.8,0.000413907,2416,7248,0.235375276,0.009381899,0.008830022,0.003587197,0,0.025524283,0.940673289,0.494895144,1
West,Mountain,WY,56,13,56013,Fremont County,2016,1,3.5,0.11,4.450246214,48624,0.68098517,0.628717521,0.051891368,0.202,0.388122907,0.144787645,7.5,0.001818048,550.0405405,40703,0.255337444,0.005970076,0.211753433,0.005626121,0.000540501,0.067095792,0.703093138,0.499717466,0.514243701
West,Mountain,WY,56,0,56000,Wyoming,2016,,3.3,0.105,4.184694398,58291,0.777957304,0.663298875,0.043143107,0.137,0.277011341,0.122900488,7.6,0.002673957,373.9775928,584153,0.236792416,0.013862807,0.026604331,0.009964855,0.001081908,0.097688448,0.841026238,0.489787778,0.352419867
West,Mountain,WY,56,17,56017,Hot Springs County,2016,1,3.2,0.097,3.71068523,44427,,0.661166117,0.043338684,0.167,0.254844961,0.094470046,7.8,0.001868771,535.1111111,4816,0.208056478,0.007267442,0.015988372,0.00519103,0.000622924,0.040074751,0.919642857,0.502906977,0.314837905
West,Mountain,WY,56,1,56001,Albany County,2016,1,3.7,0.115,6.502727595,42838,0.86,0.861181995,0.035655219,0.152,0.273689433,0.233688415,6,0.004813414,207.7527473,37811,0.164925551,0.015603925,0.010578932,0.031392981,0.001004999,0.093649996,0.833910767,0.477136283,0.119397229
West,Mountain,WY,56,3,56003,Big Horn County,2016,1,3.2,0.096,3.989296042,50437,0.790331492,0.583019657,0.046581651,0.146,0.192346425,0.085059978,7.7,0.001257335,795.3333333,11930,0.252640402,0.007963118,0.013160101,0.004442582,0.000251467,0.090528081,0.877703269,0.49673093,1
West,Mountain,WY,56,9,56009,Converse County,2016,1,3,0.091,4.037522245,63166,0.815104167,0.667763158,0.03174413,0.125,0.199589081,0.083778966,8.5,0.002057175,486.1034483,14097,0.24671916,0.008157764,0.013194297,0.005745903,0.000922182,0.077179542,0.886855359,0.489536781,0.553603701
West,Mountain,WY,56,19,56019,Johnson County,2016,1,3.1,0.092,4.004951925,51434,0.825,0.618923157,0.046854083,0.117,0.221796276,0.131824234,7.9,0.002449551,408.2380952,8573,0.219993001,0.007465298,0.013297562,0.009914849,0.000349936,0.047824566,0.912749329,0.493876123,0.490255572
West,Mountain,WY,56,21,56021,Laramie County,2016,1,3.2,0.096,4.156926991,57192,0.725946903,0.710951671,0.044847543,0.142,0.311230908,0.11923234,7.8,0.00334063,299.3447205,96389,0.235493677,0.030574028,0.012895662,0.012574049,0.00152507,0.142599259,0.786863646,0.495990206,0.19784604
West,Mountain,WY,56,23,56023,Lincoln County,2016,1,3,0.091,3.652615066,63575,0.853040541,0.623171846,0.053714982,0.122,0.160196078,0.114263199,8.3,0.001023321,977.2105263,18567,0.270264448,0.007270965,0.010502504,0.004201002,0.000700167,0.04513384,0.925728443,0.493240696,0.827294819
West,Mountain,WY,56,25,56025,Natrona County,2016,1,3.3,0.097,4.036162924,57427,0.74,0.663983717,0.042004388,0.136,0.336128997,0.102779148,7.1,0.003160835,316.372093,81624,0.239047339,0.015203862,0.013782711,0.008857689,0.001163873,0.081287367,0.867992257,0.494560423,0.144493042
West,Mountain,WY,56,27,56027,Niobrara County,2016,1,3.5,0.109,5.258260968,45251,0.475,0.697305864,0.035087719,0.182,0.101010101,0.108374384,7.1,,,2463,0.165651644,0.010962241,0.012180268,0.00365408,0,0.025578563,0.926918392,0.542833942,1
West,Mountain,WY,56,29,56029,Park County,2016,1,3,0.091,3.429860251,55354,0.793885449,0.673133633,0.046786958,0.157,0.200776109,0.123797574,7.6,0.00265618,376.4805195,28989,0.204663838,0.010797199,0.008658457,0.008485977,0.0008279,0.057815033,0.903756597,0.500879644,0.442403829
West,Mountain,WY,56,31,56031,Platte County,2016,1,3.2,0.1,4.534611504,49713,0.843181818,0.583283223,0.040359682,0.193,0.435031483,0.098360656,7.5,0.001477441,676.8461539,8799,0.204227753,0.006591658,0.007614502,0.005114218,0.001932038,0.080577338,0.889305603,0.491192181,0.586477443
West,Mountain,WY,56,33,56033,Sheridan County,2016,1,3.2,0.094,4.154489202,54716,0.821567398,0.744304907,0.047994988,0.131,0.258582327,0.139011651,7,0.003762653,265.7699115,30032,0.215803143,0.008624134,0.013818594,0.008790623,0.000832445,0.042188332,0.915723229,0.500399574,0.354787746
West,Mountain,WY,56,35,56035,Sublette County,2016,1,2.9,0.086,3.304111866,77222,0.902480916,0.654633808,0.044727124,0.075,0.21659919,0.120738636,8.5,0.0002983,3352.333333,10057,0.239932385,0.012031421,0.011037089,0.012727454,0.000596599,0.080540917,0.874813563,0.463458288,1
West,Mountain,WY,56,37,56037,Sweetwater County,2016,1,3.2,0.095,4.043361065,72604,0.791353384,0.554799343,0.041622061,0.119,0.263113933,0.095554884,8.2,0.001999556,500.1111111,45010,0.270339925,0.01268607,0.012508332,0.008975783,0.001777383,0.15818707,0.797178405,0.48109309,0.109163128
West,Mountain,WY,56,39,56039,Teton County,2016,1,3,0.091,3.812540788,75348,0.875,0.745366228,0.047959964,0.095,0.190935391,0.198634812,7.9,0.003227213,309.8648649,22930,0.190667248,0.01011775,0.010466638,0.012952464,0.001177497,0.151679023,0.809158308,0.481814217,0.464309195
West,Mountain,WY,56,41,56041,Uinta County,2016,1,3.2,0.101,4.693743238,56800,0.806154971,0.569914093,0.050348802,0.126,0.240077133,0.124827586,7.6,0.003205128,312,20904,0.29793341,0.007749713,0.012389973,0.00464026,0.002009185,0.091609261,0.873134328,0.495503253,0.430959371
West,Mountain,WY,56,43,56043,Washakie County,2016,1,3.3,0.101,4.46404733,50802,0.815044248,0.570704225,0.045116279,0.162,0.288184438,0.088662791,8.2,0.002883922,346.75,8322,0.239485701,0.007810622,0.017303533,0.007209805,0.000961307,0.13938957,0.826844509,0.493030522,0.359545295
West,Mountain,WY,56,45,56045,Weston County,2016,1,3.1,0.096,4.469232174,55520,0.841569767,0.63614602,0.034256927,0.184,0.27997449,0.076013514,8,0.001249826,800.1111111,7201,0.215664491,0.005832523,0.017219831,0.004027218,0.00013887,0.042355228,0.915289543,0.473684211,0.54536626
